latitude,longitude,
18.132771,-65.458977,
18.13281,-66.250692,
18.132814,-66.12661,
18.132823,-66.149865,
18.132864,-66.294952,
18.132936,-65.45842,
18.132991,-66.104508,
18.133148,-66.142822,
18.133333,-67.149825,
18.1334,-65.5956,
18.133419,-66.482468,
18.13347,-66.1442,
18.1335234,-66.4790269,
18.13356,-67.14997,
18.133595,-66.479286,
18.133807,-67.102665,
18.133842,-66.141333,
18.13386,-66.14267,
18.13389,-66.14408,
18.13413031,-66.14654452,
18.134408,-67.11135,
18.1344792,-66.26783,
18.134625,-66.196422,
18.1346777,-66.4816025,
18.134755,-66.479198,
18.134834,-66.479049,
18.134968,-66.163925,
18.134982,-67.099302,
18.135053,-66.163963,
18.13511,-66.14552,
18.13525087,-66.25941038,
18.135536,-67.102756,
18.135537,-67.101187,
18.135595,-67.14997,
18.135624,-67.097836,
18.135646,-66.2786514,
18.13573,-67.100602,
18.135748,-66.254245,
18.13591437,-66.13288721,
18.136051,-66.148803,
18.136158,-66.167893,
18.136163,-66.133918,
18.13621,-66.14509,
18.136339,-66.141558,
18.136401,-66.139957,
18.13652572,-67.1024321,
18.136539,-65.443248,
18.136551,-65.443161,
18.1365605,-66.4834109,
18.136676,-65.857631,
18.13668,-66.46948,
18.1368096,-65.4334475,
18.136831,-66.05694,
18.13697776,-66.13877683,
18.137,-66.132,
18.13700366,-65.45101044,
18.13717253,-66.14993181,
18.137175,-66.131945,
18.137468,-67.123329,
18.13761212,-66.1683655,
18.137864,-67.068419,
18.138202,-66.4806,
18.1382141,-65.8322118,
18.1385684,-66.1063705,
18.138657,-66.481187,
18.1389108,-66.8656408,
18.13901,-66.087118,
18.1391288,-65.8842024,
18.139181,-66.107681,
18.139231,-66.106811,
18.139246,-66.192429,
18.139383,-66.107276,
18.13942795,-66.13726636,
18.139484,-66.480392,
18.1395115,-65.8023548,
18.139577,-65.880212,
18.139591,-66.137398,
18.139614,-66.206408,
18.13968,-67.0749185,
18.139689,-66.134225,
18.139748,-66.107407,
18.139758,-65.958372,
18.139886,-66.255687,
18.139891,-66.10685,
18.1399598,-66.1751014,
18.140044,-65.801934,
18.14009,-66.105096,
18.1401239,-65.8369925,
18.140167,-67.175933,
18.14027,-67.128412,
18.14032223,-66.04217537,
18.1403542,-67.1208647,
18.140371,-66.0423643,
18.1403845,-66.1034864,
18.140415,-66.031989,
18.1404721,-66.1062974,
18.1405132,-67.12022,
18.140567,-66.2776805,
18.140569,-66.212034,
18.140705,-65.446381,
18.140709,-66.202358,
18.14078,-66.25189,
18.140803,-67.122418,
18.1408261,-66.2791302,
18.14088,-65.8019345,
18.1409233,-66.1943764,
18.14094,-65.80083,
18.140965,-67.127922,
18.14097,-66.105342,
18.14098484,-66.27818223,
18.1410466,-66.1350144,
18.141111,-65.818889,
18.141123,-67.127945,
18.1413387,-66.1376889,
18.141405,-67.119414,
18.14144,-66.1220087,
18.14146,-65.83438,
18.14151,-66.219192,
18.141521,-66.113997,
18.1415675,-67.1301033,
18.14156995,-66.45698376,
18.1416446,-66.1388171,
18.1417086,-65.8368581,
18.141759,-65.7981253,
18.141771,-65.797056,
18.14179868,-65.80254657,
18.141837,-66.070728,
18.14185,-66.097209,
18.1419058,-65.8560553,
18.141944,-66.070668,
18.141987,-65.819608,
18.142049,-66.140116,
18.1420925,-65.8322651,
18.1421155,-65.8321448,
18.142144,-66.185126,
18.142152,-66.197543,
18.142243,-66.494383,
18.142261,-66.494272,
18.142263,-66.050846,
18.142406,-65.81867,
18.142582,-67.119745,
18.1426316,-66.1404845,
18.142698,-66.493764,
18.142719,-65.831093,
18.142782,-67.136604,
18.142794,-66.149933,
18.1429394,-66.2086987,
18.142952,-66.135987,
18.143002,-66.165865,
18.143015,-66.169995,
18.143068,-66.122396,
18.143093,-67.142856,
18.143209,-65.445038,
18.143249,-66.041202,
18.143355,-65.783796,
18.143497,-66.191132,
18.14351,-65.80075,
18.143535,-65.834083,
18.1436136,-65.86969,
18.143701,-65.797908,
18.143905,-65.834424,
18.143933,-65.784992,
18.143945,-66.092933,
18.143965,-65.8312268,
18.144033,-66.141109,
18.144139,-65.798345,
18.144142,-66.258779,
18.1441582,-65.7862478,
18.1442693,-65.7858019,
18.144402,-65.805196,
18.1444913,-66.1331513,
18.144513,-65.785596,
18.14453245,-67.12431608,
18.144578,-65.80519,
18.144627,-65.878899,
18.14511332,-66.20125076,
18.14519,-66.10777,
18.145258,-66.30248,
18.14535,-65.856649,
18.1453662,-66.1762283,
18.145397,-67.13327,
18.1455153,-65.7889411,
18.1456128,-66.1529675,
18.14563,-67.1082,
18.14563803,-65.85622205,
18.1456957,-66.1525836,
18.146137,-65.872953,
18.14625,-66.1531341,
18.1463791,-66.0640288,
18.146631,-65.914628,
18.146634,-65.820755,
18.146803,-67.093109,
18.147,-67.1459437,
18.147155,-65.443173,
18.147281,-65.8520263,
18.147321,-65.870445,
18.14734357,-66.30014368,
18.147344,-66.177573,
18.14737,-66.13278,
18.147396,-66.167376,
18.147514,-66.152881,
18.147547,-65.789893,
18.14766,-66.50759532,
18.1476802,-65.8208768,
18.147814,-66.229752,
18.147995,-65.805164,
18.1480183,-66.1639045,
18.148148,-66.158362,
18.148222,-67.059932,
18.148281,-65.806068,
18.148302,-66.022209,
18.148346,-66.016465,
18.14835,-66.19768,
18.148393,-66.270251,
18.1487405,-66.5094206,
18.148787,-65.804995,
18.148862,-65.813245,
18.149017,-66.158852,
18.149019,-66.158018,
18.149115,-66.1631,
18.149148,-65.768665,
18.149362,-67.127943,
18.149385,-65.850822,
18.149601,-66.232819,
18.149709,-66.157964,
18.14976,-65.44225,
18.14976,-65.850933,
18.149764,-65.81251,
18.149935,-65.818932,
18.149944,-65.807367,
18.150013,-66.231886,
18.15012097,-65.81878789,
18.150181,-65.8138551,
18.150218,-65.946769,
18.15026,-66.75912,
18.150405,-66.232777,
18.1504864,-65.9452783,
18.1505317,-66.1532689,
18.150612,-67.110226,
18.150619,-65.813232,
18.1507856,-66.2629927,
18.150794,-67.145927,
18.150825,-65.806393,
18.150827,-65.848427,
18.150919,-65.813236,
18.1510165,-66.3925692,
18.151047,-67.141922,
18.151307,-65.826257,
18.15132136,-65.88722549,
18.15132678,-65.82624,
18.151333,-65.861702,
18.1514307,-66.134701,
18.151503,-65.8071737,
18.1515981,-65.99194902,
18.151609,-67.146438,
18.151625,-65.802505,
18.1516477,-66.152622,
18.151669,-66.162186,
18.151772,-65.8528174,
18.151954,-65.865601,
18.152044,-65.440865,
18.152323,-67.088473,
18.15242,-66.070539,
18.1524413,-66.146045,
18.152808,-66.2732491,
18.152889,-65.916538,
18.152924,-66.337964,
18.152926,-66.338258,
18.152943,-65.941742,
18.152983,-65.916568,
18.1531404,-67.146644,
18.1533069,-66.1793467,
18.153396,-65.804813,
18.15346,-65.835144,
18.153659,-66.274194,
18.1537454,-66.158969,
18.153772,-65.897606,
18.153874,-66.274076,
18.15403,-66.072395,
18.154087,-66.147063,
18.154121,-67.136214,
18.154199,-66.09345,
18.15431,-66.176399,
18.154324,-66.128647,
18.154664,-67.125869,
18.154716,-66.2741614,
18.154856,-67.125672,
18.154953,-65.836014,
18.154985,-65.82209,
18.155034,-67.148099,
18.15512796,-66.17932898,
18.155149,-67.145798,
18.15527755,-67.14785191,
18.155362,-65.828696,
18.1555188,-65.4259658,
18.155562,-66.236397,
18.155569,-66.115523,
18.155572,-66.115479,
18.15557225,-66.11547884,
18.1556,-65.8249,
18.155655,-66.234734,
18.155661,-65.81201,
18.15571441,-65.94910053,
18.1558,-65.8293,
18.155958,-66.057273,
18.15601199,-66.1015794,
18.156096,-65.890633,
18.15632,-66.057632,
18.15638688,-65.81964434,
18.156455,-65.855675,
18.1566441,-66.1205962,
18.156764,-65.944159,
18.156883,-66.158813,
18.156971,-66.202235,
18.1572615,-65.8257568,
18.157322,-65.824565,
18.157436,-66.171119,
18.1576065,-65.7602002,
18.1576957,-66.6413102,
18.157709,-66.098879,
18.1577173,-66.1697176,
18.15778,-65.82518,
18.157919,-66.283468,
18.157919,-67.149872,
18.1579311,-65.8227252,
18.15793163,-65.82254599,
18.158103,-67.077257,
18.1581452,-67.1473227,
18.1582099,-65.8250755,
18.15822664,-65.86887961,
18.158277,-67.146913,
18.1582889,-67.0868526,
18.158427,-67.148669,
18.1584622,-65.8726327,
18.158555,-66.33062,
18.158748,-65.7606847,
18.15883,-65.82576,
18.1588703,-65.8269369,
18.158873,-66.399732,
18.1589503,-66.3297931,
18.158959,-66.330789,
18.159,-65.8625,
18.159014,-66.3324928,
18.1590398,-66.0950418,
18.15911705,-65.78000485,
18.159217,-66.329697,
18.15925,-65.944306,
18.159349,-66.330159,
18.15944963,-66.08436271,
18.159454,-65.832638,
18.159689,-65.904099,
18.159713,-66.061272,
18.159731,-65.759095,
18.159813,-65.758841,
18.159819,-65.956637,
18.159845,-66.39812,
18.16,-65.8653,
18.16006,-67.17933,
18.160069,-65.758046,
18.160069,-66.145466,
18.1601054,-66.2309886,
18.160297,-65.862328,
18.1606763,-65.8964648,
18.160728,-65.761173,
18.16074079,-65.99384878,
18.160803,-65.950607,
18.160914,-65.764559,
18.1611,-66.244186,
18.161224,-65.995621,
18.161322,-65.952545,
18.161339,-67.1481069,
18.161419,-66.148321,
18.1614451,-65.8638522,
18.1614798,-66.172332,
18.16159972,-65.88653666,
18.161648,-65.986153,
18.161653,-65.829417,
18.1617031,-65.7563653,
18.161716,-65.828056,
18.1617649,-66.1843979,
18.162178,-66.148573,
18.162198,-66.351479,
18.1622329,-65.8244968,
18.1623988,-65.7622581,
18.162408,-65.83915,
18.16268471,-67.08886328,
18.162685,-65.839182,
18.162788,-65.757559,
18.16279,-65.81131,
18.162823,-65.758947,
18.162845,-66.005001,
18.1628859,-66.0973666,
18.162909,-65.813561,
18.163036,-65.887085,
18.1631,-65.8879,
18.1631816,-65.888156,
18.163201,-65.985042,
18.163257,-65.813075,
18.163369,-65.886823,
18.1634043,-67.1458374,
18.163437,-65.827827,
18.16357,-65.7584571,
18.163911,-65.88528,
18.163993,-65.908244,
18.164015,-65.978683,
18.164022,-67.1562394,
18.164052,-65.836205,
18.164111,-67.156747,
18.164328,-65.813106,
18.16474,-66.019115,
18.165068,-65.84874,
18.1650946,-66.1018419,
18.165141,-66.727228,
18.16531,-67.1447,
18.16536672,-65.83505944,
18.165396,-65.782372,
18.16544,-67.12412,
18.165546,-65.828972,
18.16573,-66.66385,
18.1657594,-65.8292215,
18.16579,-66.19345,
18.165899,-67.152536,
18.1659569,-67.131157,
18.1662118,-67.1794184,
18.1662812,-67.1478052,
18.166362,-65.921202,
18.166588,-65.88031,
18.1667,-67.1347,
18.166733,-66.722569,
18.166774,-66.189366,
18.1668387,-67.1467923,
18.166878,-67.13196,
18.1671191,-67.1536319,
18.167158,-66.017942,
18.1671713,-65.7506096,
18.1671904,-65.8538281,
18.1672376,-65.8097131,
18.167309,-66.278803,
18.1673835,-65.87591,
18.1674,-67.1039,
18.1674357,-67.1453888,
18.167439,-65.875828,
18.1675727,-65.7419961,
18.1678654,-65.7788362,
18.1679005,-65.8757464,
18.167949,-65.875548,
18.167991,-65.827995,
18.1683156,-65.8283052,
18.1683214,-65.8591348,
18.16832742,-67.13826236,
18.168352,-65.877468,
18.168371,-66.3148944,
18.16844,-66.189774,
18.1684903,-65.9219942,
18.16857,-65.826645,
18.1685851,-66.3270435,
18.168615,-65.787804,
18.1687622,-65.8601997,
18.168842,-65.883649,
18.168942,-66.791578,
18.16895174,-65.87616928,
18.16899,-65.858935,
18.169001,-66.145798,
18.169055,-65.903173,
18.16918,-66.15416,
18.169282,-65.872476,
18.169314,-65.879042,
18.1693238,-65.7465397,
18.169407,-65.746755,
18.1694079,-66.1065166,
18.169581,-66.358127,
18.169667,-65.878667,
18.169732,-66.146104,
18.169768,-67.123378,
18.169769,-65.78479,
18.169779,-65.875221,
18.169789,-66.318498,
18.169815,-65.785698,
18.169844,-66.366714,
18.169884,-65.789224,
18.169947,-67.147818,
18.1699683,-65.8747939,
18.170079,-66.154742,
18.1700966,-65.8739343,
18.17009922,-67.10979889,
18.17011,-65.876172,
18.1701339,-65.8751818,
18.17015,-67.14726,
18.1701674,-67.1390793,
18.170203,-65.873392,
18.170203,-66.154944,
18.1702369,-66.3661717,
18.170276,-65.86389,
18.170439,-66.190522,
18.170537,-67.148563,
18.1705573,-65.878431,
18.170641,-65.877783,
18.170665,-66.337312,
18.1706691,-65.878089,
18.170675,-65.783348,
18.1707303,-67.1398199,
18.170753,-67.149142,
18.170777,-65.873288,
18.170786,-67.1295447,
18.17085,-66.18704,
18.170887,-65.864378,
18.170927,-65.873252,
18.170943,-66.154927,
18.170956,-67.108398,
18.17112223,-65.87694099,
18.171185,-66.039932,
18.17138,-66.04067,
18.1714285,-65.8758936,
18.17165327,-66.04836259,
18.17170391,-66.04076843,
18.1717066,-66.0457368,
18.1717901,-65.8627595,
18.171867,-66.205395,
18.17188,-67.13962,
18.171899,-65.8635,
18.171936,-65.849281,
18.172012,-66.043942,
18.17202167,-66.04865421,
18.172028,-66.407333,
18.1720529,-66.1488054,
18.172066,-65.862558,
18.1722727,-67.1407573,
18.1724613,-65.90845,
18.172479,-65.857426,
18.172499,-67.142612,
18.172596,-66.985481,
18.172603,-66.0461767,
18.1726155,-65.862546,
18.172639,-67.144056,
18.172772,-67.142782,
18.172784,-65.87524,
18.172786,-66.104141,
18.1728066,-66.0462655,
18.1728171,-66.04606,
18.1729149,-66.0452315,
18.172954,-66.103381,
18.173113,-65.903792,
18.173184,-65.897971,
18.1732,-65.8539,
18.1732612,-66.1031535,
18.173313,-66.045151,
18.17332,-66.045244,
18.173333,-66.708333,
18.173339,-66.103031,
18.1733472,-66.0562993,
18.173416,-65.903683,
18.173454,-65.84774,
18.1735001,-66.0432474,
18.17362,-65.854123,
18.173647,-66.122806,
18.173663,-66.110893,
18.17367936,-66.05345881,
18.173809,-66.025355,
18.173845,-65.853127,
18.1738533,-65.9031519,
18.17387678,-67.1726456,
18.17390979,-65.90652594,
18.173927,-67.137817,
18.174018,-66.045506,
18.17411,-65.90349,
18.17412561,-65.90051888,
18.17416,-65.869124,
18.174189,-65.8659526,
18.17421631,-65.90665612,
18.1742627,-66.1394753,
18.1743363,-65.8989,
18.17436,-65.891261,
18.1744,-65.904175,
18.1745,-65.8898,
18.174516,-66.039918,
18.174523,-65.903891,
18.1745452,-65.9035328,
18.1745751,-65.95783,
18.1745774,-66.1431801,
18.174586,-65.870972,
18.174617,-66.154461,
18.174618,-66.149452,
18.17466602,-65.89833855,
18.174729,-66.1598212,
18.17478,-65.8889,
18.17481,-65.86805,
18.1749855,-65.8883642,
18.175075,-65.889054,
18.1751311,-66.0589742,
18.175201,-65.928139,
18.175203,-65.865799,
18.175209,-66.040655,
18.175312,-65.86779,
18.175341,-65.889055,
18.175404,-65.904667,
18.1754394,-67.138461,
18.175462,-66.434284,
18.175489,-66.053078,
18.1755,-67.1716,
18.175613,-65.859169,
18.1756277,-66.0537579,
18.1756401,-66.0537194,
18.17572329,-66.04447767,
18.175777,-66.044998,
18.175781,-65.819308,
18.175838,-66.1566666,
18.175863,-65.971398,
18.1759328,-65.8887508,
18.175945,-65.892179,
18.175967,-66.044425,
18.1759742,-66.0553669,
18.176017,-65.999474,
18.176066,-66.131812,
18.17611485,-65.93587963,
18.176118,-65.893087,
18.1761213,-65.892022,
18.17617425,-67.14604467,
18.176273,-65.901115,
18.176356,-67.13181,
18.176361,-65.980733,
18.176412,-65.893072,
18.17644597,-65.89242557,
18.1765228,-66.0445982,
18.176577,-65.893014,
18.1767,-65.8879,
18.1767365,-66.0531906,
18.1767576,-65.9681351,
18.176801,-66.173695,
18.1768499,-66.1107301,
18.17697,-66.048714,
18.177029,-65.910759,
18.17709,-65.893723,
18.177125,-66.049187,
18.177134,-65.889008,
18.177229,-66.051308,
18.177241,-65.914926,
18.177326,-65.929451,
18.177326,-65.958924,
18.177387,-66.106339,
18.17743,-67.149546,
18.17743992,-66.04901049,
18.177463,-65.893075,
18.177544,-65.954849,
18.177545,-66.05937,
18.1775542,-65.8893586,
18.177603,-65.974239,
18.177605,-65.893356,
18.17761,-66.11583,
18.177645,-65.818268,
18.1777167,-65.9723603,
18.1778,-65.9738,
18.1779336,-65.975602,
18.177973,-65.893446,
18.178047,-67.157154,
18.178131,-65.893473,
18.178204,-66.053333,
18.178378,-65.888783,
18.17839435,-66.29048698,
18.178473,-65.932825,
18.178537,-67.139488,
18.178577,-65.90052,
18.178581,-66.05144,
18.178714,-65.971929,
18.1787344,-65.9704227,
18.1787937,-65.9748892,
18.1788262,-65.9739642,
18.17896,-67.144613,
18.17899,-66.08656,
18.1790588,-67.1579208,
18.179069,-66.096836,
18.179103,-65.892028,
18.179163,-65.893689,
18.179254,-65.890248,
18.17926,-65.848984,
18.179271,-66.047544,
18.1793505,-66.8346918,
18.17936,-65.851845,
18.1794,-65.8531,
18.179479,-66.040994,
18.179523,-67.143188,
18.179529,-67.143448,
18.17959727,-66.97604454,
18.1796244,-66.8368758,
18.1796299,-66.0523229,
18.1796515,-66.041403,
18.179696,-66.086577,
18.179773,-65.974892,
18.1797964,-66.1657276,
18.179894,-65.892837,
18.180026,-66.294102,
18.1800443,-65.8874264,
18.180211,-65.967132,
18.1802988,-67.1572958,
18.180384,-65.915874,
18.180445,-66.971176,
18.18049,-65.886246,
18.180573,-65.977577,
18.180604,-65.954224,
18.1807744,-66.4562331,
18.1808279,-66.1636795,
18.180833,-65.980833,
18.180847,-65.886721,
18.180875,-65.887309,
18.180994,-65.92685,
18.181089,-65.891008,
18.1811015,-66.0904713,
18.18111,-67.14071,
18.1812053,-65.8886019,
18.181213,-67.13827,
18.1812152,-66.3134316,
18.18124607,-67.13519053,
18.181291,-65.892392,
18.181296,-65.953884,
18.181301,-67.141258,
18.1813541,-65.8477157,
18.181541,-66.9141533,
18.181556,-65.971698,
18.18157,-65.913632,
18.18158023,-66.0536959,
18.1815825,-65.8886794,
18.181647,-66.293396,
18.181674,-66.165227,
18.181754,-65.976736,
18.18181115,-66.11477492,
18.181866,-65.864878,
18.1819498,-65.9688161,
18.181959,-65.979362,
18.182083,-65.954806,
18.182086,-67.112122,
18.182114,-66.041036,
18.1821217,-66.0407037,
18.1822,-66.985013,
18.182312,-65.918723,
18.1825,-65.8606,
18.182538,-67.147314,
18.182624,-66.296846,
18.1826356,-65.952648,
18.18264,-67.13973,
18.182693,-66.985879,
18.1826977,-66.3438227,
18.18277,-65.890869,
18.18279,-67.12496,
18.1828117,-65.8199652,
18.1828888,-65.8201751,
18.1829,-65.9681,
18.1829777,-66.9862061,
18.18307867,-66.15129326,
18.1830952,-66.9849247,
18.183188,-65.979393,
18.1832,-65.8403,
18.18324272,-67.11926563,
18.18331,-65.97415,
18.183495,-65.844681,
18.183559,-65.9758501,
18.18363,-66.15205,
18.183648,-66.982331,
18.18394,-65.892695,
18.1839632,-67.1546535,
18.1839766,-66.0215939,
18.184008,-65.917556,
18.1840239,-65.9541761,
18.184143,-67.138756,
18.184189,-65.842937,
18.184208,-65.81121,
18.18424,-65.892296,
18.18425,-65.949455,
18.184256,-65.952404,
18.184321,-65.951967,
18.184346,-65.951261,
18.184364,-66.287541,
18.1844369,-66.3175854,
18.184469,-65.976143,
18.184574,-65.949726,
18.184605,-65.863966,
18.184608,-66.11364,
18.184613,-65.9503356,
18.1846506,-66.1523033,
18.18466901,-66.03619297,
18.184682,-66.078553,
18.18477295,-66.1524947,
18.18483,-65.99134,
18.18485,-67.154669,
18.1849445,-66.1543282,
18.184987,-66.33982657,
18.185081,-67.165069,
18.185098,-66.339429,
18.18513272,-65.95013518,
18.1852584,-65.8073441,
18.185268,-65.952627,
18.18527,-65.879422,
18.185282,-65.977562,
18.185308,-65.812409,
18.185359,-65.9508875,
18.18544692,-65.81340393,
18.1854982,-67.1545845,
18.1855848,-66.0201538,
18.185769,-65.808734,
18.185775,-65.95007,
18.1857833,-66.1552,
18.1857862,-65.813835,
18.185829,-66.02076,
18.18592,-65.950016,
18.186136,-66.021347,
18.18616137,-65.97792067,
18.1862837,-65.8795424,
18.186492,-65.823854,
18.1865169,-65.8137022,
18.186605,-66.14003,
18.186682,-65.839043,
18.186688,-67.138083,
18.186754,-65.869488,
18.1867691,-65.8812446,
18.186897,-65.93854,
18.186958,-66.139277,
18.18699813,-65.95006826,
18.1870603,-66.1572915,
18.1870813,-65.9639472,
18.187209,-65.957195,
18.18724,-66.15804,
18.187281,-65.975571,
18.187315,-66.104145,
18.187325,-66.054832,
18.18737,-66.07711,
18.187424,-65.835861,
18.18745,-66.15821,
18.187504,-66.801128,
18.187565,-67.138897,
18.1875862,-66.279728,
18.1876,-65.883583,
18.187612,-65.869281,
18.187694,-67.154472,
18.187757,-66.020645,
18.187773,-65.940866,
18.187777,-65.888901,
18.187778,-65.870708,
18.1878002,-66.0895802,
18.1879,-65.8434,
18.18791,-65.88889,
18.187914,-66.122415,
18.188005,-66.022148,
18.1880308,-66.1391752,
18.188083,-67.140528,
18.188171,-66.121125,
18.188283,-66.080279,
18.188291,-65.964583,
18.1883013,-66.7861193,
18.1884605,-66.1151829,
18.188471,-66.117744,
18.1885481,-66.11585661,
18.188619,-66.063381,
18.188768,-66.61582,
18.188818,-65.887841,
18.188982,-65.88102,
18.18901,-67.154042,
18.189011,-65.891384,
18.189106,-65.877655,
18.1891093,-66.7774504,
18.189156,-65.948891,
18.189166,-65.878333,
18.189255,-67.119249,
18.18937998,-65.87807975,
18.18943095,-65.72754978,
18.189445,-66.059647,
18.1894913,-65.8926893,
18.189502,-66.102786,
18.189641,-66.058962,
18.1896591,-65.8897422,
18.189679,-65.887271,
18.1896891,-65.7273076,
18.1896897,-65.9592238,
18.189751,-65.963704,
18.18978,-65.71224,
18.18984295,-66.1172089,
18.189889,-65.968694,
18.190115,-66.168357,
18.190126,-66.060411,
18.190134,-65.877798,
18.190178,-67.153692,
18.190187,-65.871558,
18.1902,-66.3456,
18.190275,-65.890854,
18.1903688,-66.1153217,
18.190371,-65.973854,
18.1903815,-65.9215569,
18.19038218,-65.88189577,
18.1903962,-65.8717291,
18.1904,-65.886,
18.1904535,-65.9617669,
18.190469,-65.879589,
18.190493,-65.970991,
18.19055513,-65.885773,
18.190629,-67.140442,
18.19064518,-65.88660184,
18.190681,-65.879166,
18.190745,-66.106184,
18.1908,-65.87316,
18.190899,-65.870721,
18.190947,-65.890264,
18.190965,-66.351735,
18.191038,-65.891311,
18.19107629,-65.97135056,
18.1911103,-65.8912053,
18.191139,-66.103889,
18.1913,-65.8789,
18.19132419,-66.10948961,
18.191364,-66.171837,
18.1914,-65.97183,
18.1916591,-65.8774422,
18.191722,-65.886505,
18.191941,-67.074185,
18.191998,-65.719963,
18.192097,-65.97506,
18.192194,-65.886734,
18.192213,-67.14061,
18.192259,-65.891006,
18.19227,-65.866717,
18.192318,-65.871025,
18.192373,-66.310478,
18.192467,-67.140712,
18.1924841,-67.1406906,
18.192552,-67.0733,
18.1926526,-65.9762092,
18.19266,-65.97569,
18.192747,-65.869591,
18.1927529,-65.8769199,
18.19283501,-65.96587518,
18.19284,-66.122024,
18.192844,-65.930199,
18.192893,-67.135269,
18.192912,-65.722364,
18.19301,-66.05735,
18.1930166,-65.9774464,
18.1931319,-66.2312638,
18.1932256,-67.1343083,
18.19325671,-66.35676773,
18.19344,-65.975057,
18.1937282,-65.8770728,
18.1937868,-65.9274815,
18.19379242,-66.1044011,
18.193821,-65.876511,
18.194038,-67.154756,
18.19408676,-66.35511109,
18.19412,-65.9485071,
18.194135,-65.970992,
18.1941798,-66.4247872,
18.194191,-65.967201,
18.1942,-66.1563,
18.1942216,-66.0387111,
18.194271,-66.45913,
18.194326,-67.147847,
18.19437,-65.966944,
18.194396,-66.277043,
18.19468702,-65.96944452,
18.194752,-65.969509,
18.194806,-65.877458,
18.1950274,-66.107679,
18.195037,-65.96531,
18.195046,-66.059329,
18.195283,-66.1241874,
18.195363,-66.089917,
18.195411,-65.972442,
18.195464,-65.948812,
18.195588,-66.206565,
18.19559035,-66.02208115,
18.195773,-65.964817,
18.195932,-66.576164,
18.1959762,-65.9523768,
18.19605,-65.712778,
18.196095,-66.02491,
18.196175,-66.115921,
18.19682,-65.88218,
18.19702,-66.366615,
18.19706,-67.15099,
18.1971108,-66.3658903,
18.1971442,-66.1030841,
18.19729517,-65.88191062,
18.1973219,-66.1155654,
18.197691,-66.116912,
18.197747,-65.979457,
18.1978,-65.8789,
18.197805,-66.035737,
18.197828,-66.106754,
18.197847,-66.10664,
18.198095,-66.116035,
18.198102,-66.115437,
18.198183,-65.71875,
18.198306,-66.376472,
18.198376,-66.108711,
18.198398,-66.379075,
18.19865,-67.10445,
18.19869548,-66.053529,
18.198797,-66.315718,
18.198867,-65.719212,
18.198917,-66.134722,
18.199071,-66.106559,
18.199091,-65.718002,
18.199154,-65.712711,
18.1991667,-65.8898723,
18.19918605,-65.88888266,
18.199201,-65.889318,
18.19939,-66.35126,
18.19939,-67.10363,
18.199553,-65.717877,
18.199699,-66.076294,
18.199818,-66.10154,
18.199823,-66.113548,
18.1999158,-66.07834739,
18.19993,-66.10922,
18.2000022,-65.9539047,
18.2000442,-65.7970279,
18.2002,-65.712965,
18.200608,-65.926984,
18.200647,-65.95858,
18.200651,-66.117432,
18.2007806,-65.8905351,
18.200909,-65.95903,
18.200948,-66.275996,
18.2009609,-65.7354143,
18.2010055,-65.7356919,
18.2011227,-66.4647008,
18.201151,-65.95527,
18.201296,-67.068407,
18.2013736,-65.7353861,
18.201378,-65.907639,
18.201502,-65.955545,
18.201616,-66.084183,
18.201629,-65.959775,
18.201667,-65.7395,
18.201675,-65.923497,
18.2017,-65.923538,
18.201734,-66.11556,
18.201775,-66.297283,
18.201914,-65.739532,
18.2019708,-65.7349864,
18.201975,-66.074272,
18.202004,-66.141501,
18.20202297,-65.96015302,
18.202033,-66.115145,
18.202073,-66.081803,
18.202075,-66.076867,
18.202095,-65.95631,
18.202139,-65.960333,
18.202143,-65.734169,
18.2021686,-66.069483,
18.202186,-65.956397,
18.202194,-65.866438,
18.202198,-65.810577,
18.2022,-65.9582,
18.20224937,-65.73894552,
18.2022699,-65.958271,
18.202315,-66.107769,
18.202335,-65.923724,
18.202407,-65.733816,
18.202456,-65.960547,
18.202511,-65.95322,
18.202531,-65.733509,
18.202587,-65.923709,
18.202606,-66.103905,
18.20267,-65.73763,
18.2027521,-66.9480275,
18.202794,-66.115024,
18.2027945,-65.8785523,
18.202848,-65.866532,
18.202861,-66.360583,
18.202922,-65.90964,
18.202933,-65.866255,
18.2029849,-65.9542463,
18.20312,-67.12951,
18.203156,-65.952671,
18.203186,-65.953899,
18.2031875,-65.9090156,
18.203215,-65.885744,
18.2033022,-65.9525783,
18.2033967,-66.3459259,
18.203443,-66.056695,
18.20347,-65.737569,
18.20359256,-65.86737875,
18.2036592,-65.7339112,
18.203813,-67.1205784,
18.20382,-66.578011,
18.203893,-66.1107002,
18.203904,-66.621183,
18.20396,-66.33826,
18.20408283,-66.05641253,
18.2041,-65.865334,
18.2041006,-65.7372878,
18.204139,-65.735475,
18.20416,-65.9472,
18.20438,-66.113728,
18.2044112,-65.7355681,
18.204628,-66.377838,
18.204664,-66.1137683,
18.204741,-65.991608,
18.204764,-65.865585,
18.204789,-65.737555,
18.204896,-65.942192,
18.204899,-66.991182,
18.205024,-65.866437,
18.205169,-66.112273,
18.2052447,-66.1134186,
18.205423,-65.735619,
18.2055,-65.99087,
18.205594,-65.8678195,
18.20564,-67.14514,
18.205748,-65.866744,
18.2057905,-66.0144012,
18.20580907,-65.96074056,
18.2058418,-65.9432653,
18.2058969,-65.86827,
18.2058995,-66.0607535,
18.205907,-65.70433,
