id,Coordenadas,Latitude,Longitude,
1284,"18.1659569, -67.1311570",18.1659569000,-67.131157000,
4827,"18.287827, -67.131063",18.2878270000,-67.131063000,
16322,"18.330251,-67.130932",18.3302510000,-67.130932000,
12002,"18.334568, -67.130834",18.3345680000,-67.130834000,
18926,"18.475904, -67.130567",18.4759040000,-67.130567000,
18821,"18.28808682, -67.13056132",18.2880868200,-67.130561320,
7916,"18.475886, -67.130557",18.4758860000,-67.130557000,
6469,"18.1415675, -67.1301033",18.1415675000,-67.130103300,
16437,"18.46, -67.13",18.4600000000,-67.130000000,
18135,"18.288920, -67.129871",18.2889200000,-67.129871000,
12568,"18.5031,-67.1298",18.5031000000,-67.129800000,
8818,"18.288877, -67.129767",18.2888770000,-67.129767000,
5119,"18.288108, -67.129740",18.2881080000,-67.129740000,
927,"18.1707860, -67.1295447",18.1707860000,-67.129544700,
3552,"18.20312, -67.12951",18.2031200000,-67.129510000,
288,"18.45911,-67.12924",18.4591100000,-67.129240000,
2740,"18.5010190, -67.1291120",18.5010190000,-67.129112000,
7572,"18.288731, -67.129055",18.2887310000,-67.129055000,
5241,"18.50494683, -67.12898888",18.5049468300,-67.128988880,
3499,"18.44781, -67.12862",18.4478100000,-67.128620000,
3902,"18.501111, -67.128611",18.5011110000,-67.128611000,
4535,"18.4711411, -67.1285184",18.4711411000,-67.128518400,
5489,"18.4356470,-67.1284436",18.4356470000,-67.128443600,
19319,"18.140270, -67.128412",18.1402700000,-67.128412000,
4910,"18.3572336, -67.1283856",18.3572336000,-67.128385600,
5613,"18.4417420, -67.1283679",18.4417420000,-67.128367900,
18606,"18.08306360, -67.12821383",18.0830636000,-67.128213830,
4962,"18.366120, -67.128140",18.3661200000,-67.128140000,
4772,"18.3584564, -67.1281321",18.3584564000,-67.128132100,
972,"18.29211268, -67.12808816",18.2921126800,-67.128088160,
11490,"18.4793000, -67.1280400",18.4793000000,-67.128040000,
7821,"18.141123,-67.127945",18.1411230000,-67.127945000,
13055,"18.149362, -67.127943",18.1493620000,-67.127943000,
6522,"18.140965,-67.127922",18.1409650000,-67.127922000,
16393,"18.290993, -67.127867",18.2909930000,-67.127867000,
658,"18.288788, -67.127829",18.2887880000,-67.127829000,
3725,"18.291214, -67.127741",18.2912140000,-67.127741000,
6468,"18.291368,-67.127723",18.2913680000,-67.127723000,
6487,"18.051770, -67.127510",18.0517700000,-67.127510000,
2000,"18.288957, -67.127503",18.2889570000,-67.127503000,
10577,"18.084880, -67.127470",18.0848800000,-67.127470000,
12082,"18.505490, -67.127214",18.5054900000,-67.127214000,
7540,"18.291611, -67.127194",18.2916110000,-67.127194000,
16556,"18.037212, -67.127122",18.0372120000,-67.127122000,
639,"18.085223, -67.126616",18.0852230000,-67.126616000,
18007,"18.085327, -67.126425",18.0853270000,-67.126425000,
7517,"18.4271489, -67.1263914",18.4271489000,-67.126391400,
591,"18.08245424, -67.12634918",18.0824542400,-67.126349180,
5582,"18.47250229, -67.12598095",18.4725022900,-67.125980950,
1375,"18.502921, -67.125878",18.5029210000,-67.125878000,
4763,"18.154664, -67.125869",18.1546640000,-67.125869000,
13538,"18.085020, -67.125864",18.0850200000,-67.125864000,
2369,"18.0816019, -67.1258308",18.0816019000,-67.125830800,
12402,"18.242146, -67.125727",18.2421460000,-67.125727000,
3529,"18.154856, -67.125672",18.1548560000,-67.125672000,
313,"18.46261,-67.12549",18.4626100000,-67.125490000,
13857,"18.291346, -67.125191",18.2913460000,-67.125191000,
2288,"18.083099,-67.125063",18.0830990000,-67.125063000,
5479,"18.5039131, -67.1250590",18.5039131000,-67.125059000,
12991,"18.182790, -67.124960",18.1827900000,-67.124960000,
6025,"18.478639, -67.124861",18.4786390000,-67.124861000,
17190,"18.08880990,-67.12463617",18.0888099000,-67.124636170,
17422,"18.223249,-67.124496",18.2232490000,-67.124496000,
18061,"18.14453245, -67.12431608",18.1445324500,-67.124316080,
10644,"18.444167, -67.124167",18.4441670000,-67.124167000,
1039,"18.16544,-67.124120",18.1654400000,-67.124120000,
15304,"18.088917, -67.123861",18.0889170000,-67.123861000,
5995,"18.087412,-67.123827",18.0874120000,-67.123827000,
15930,"18.385845,-67.123817",18.3858450000,-67.123817000,
17132,"18.397186, -67.123744",18.3971860000,-67.123744000,
10947,"18.461742, -67.1234444",18.4617420000,-67.123444400,
4404,"18.169768, -67.123378",18.1697680000,-67.123378000,
6788,"18.137468,-67.123329",18.1374680000,-67.123329000,
16346,"18.089697,-67.123227",18.0896970000,-67.123227000,
6064,"18.987656,-67.123145",18.9876560000,-67.123145000,
19282,"18.206274, -67.122626",18.2062740000,-67.122626000,
6004,"18.088092, -67.122495",18.0880920000,-67.122495000,
3543,"18.4600965, -67.1224774",18.4600965000,-67.122477400,
838,"18.140803, -67.122418",18.1408030000,-67.122418000,
18986,"18.287771, -67.122388",18.2877710000,-67.122388000,
7528,"18.279990, -67.122130",18.2799900000,-67.122130000,
5494,"18.3871536,-67.1217421",18.3871536000,-67.121742100,
12222,"18.252595, -67.121731",18.2525950000,-67.121731000,
6095,"18.447739, -67.121613",18.4477390000,-67.121613000,
17175,"18.229643,-67.121325",18.2296430000,-67.121325000,
6070,"18.461891, -67.121315",18.4618910000,-67.121315000,
6072,"18.4618689, -67.1212657",18.4618689000,-67.121265700,
1311,"18.068990, -67.121190",18.0689900000,-67.121190000,
16612,"18.29053427,-67.12104973",18.2905342700,-67.121049730,
4944,"18.429680, -67.121020",18.4296800000,-67.121020000,
873,"18.1403542,-67.1208647",18.1403542000,-67.120864700,
3990,"18.2319779, -67.1206964",18.2319779000,-67.120696400,
1789,"18.2038130, -67.1205784",18.2038130000,-67.120578400,
2024,"18.1405132, -67.1202200",18.1405132000,-67.120220000,
6449,"18.142582, -67.119745",18.1425820000,-67.119745000,
140,"18.2867611, -67.1195585",18.2867611000,-67.119558500,
15323,"18.459103, -67.119557",18.4591030000,-67.119557000,
5997,"18.141405, -67.119414",18.1414050000,-67.119414000,
19031,"18.18324272, -67.11926563",18.1832427200,-67.119265630,
6685,"18.189255,-67.119249",18.1892550000,-67.119249000,
14845,"18.441078,-67.118719",18.4410780000,-67.118719000,
14245,"18.243725, -67.118360",18.2437250000,-67.118360000,
16186,"18.319121, -67.118357",18.3191210000,-67.118357000,
2581,"18.278321, -67.118222",18.2783210000,-67.118222000,
1456,"18.4378709, -67.1177353",18.4378709000,-67.117735300,
1385,"18.4390932, -67.1176380",18.4390932000,-67.117638000,
16659,"18.43799466, -67.116993342",18.4379946600,-67.116993342,
1933,"18.436782,-67.116796",18.4367820000,-67.116796000,
813,"18.301540, -67.116700",18.3015400000,-67.116700000,
10235,"18.452015, -67.116654",18.4520150000,-67.116654000,
18190,"18.452754, -67.116608",18.4527540000,-67.116608000,
7897,"18.398730, -67.116503",18.3987300000,-67.116503000,
3758,"18.398713,-67.116486",18.3987130000,-67.116486000,
5528,"18.502989 , -67.115942",18.5029890000,-67.115942000,
18285,"18.428978, -67.115677",18.4289780000,-67.115677000,
1203,"18.5050430, -67.1155760",18.5050430000,-67.115576000,
1412,"18.380257, -67.115570",18.3802570000,-67.115570000,
18167,"18.128207, -67.115495",18.1282070000,-67.115495000,
10095,"18.441956, -67.115255",18.4419560000,-67.115255000,
139,"18.4288246, -67.1152351",18.4288246000,-67.115235100,
12507,"18.442026, -67.115074",18.4420260000,-67.115074000,
5941,"18.128523, -67.114985",18.1285230000,-67.114985000,
6027,"18.398159,-67.114845",18.3981590000,-67.114845000,
5583,"18.39889,-67.11484",18.3988900000,-67.114840000,
10335,"18.488941, -67.114792",18.4889410000,-67.114792000,
12950,"18.264785, -67.114646",18.2647850000,-67.114646000,
17984,"18.387443, -67.114601",18.3874430000,-67.114601000,
311,"18.4875118,-67.1144268",18.4875118000,-67.114426800,
1571,"18.385395,-67.114392",18.3853950000,-67.114392000,
17894,"18.1279916,-67.1142359",18.1279916000,-67.114235900,
9023,"18.505000, -67.114167",18.5050000000,-67.114167000,
11993,"18.383933, -67.114062",18.3839330000,-67.114062000,
190,"18.4430534, -67.1139493",18.4430534000,-67.113949300,
177,"18.4426428, -67.1138876",18.4426428000,-67.113887600,
132,"18.448527, -67.113852",18.4485270000,-67.113852000,
10913,"18.12918000, -67.11374400",18.1291800000,-67.113744000,
4568,"18.128917 , -67.113458",18.1289170000,-67.113458000,
6470,"18.1283593, -67.1133270",18.1283593000,-67.113327000,
1683,"18.343156, -67.113200",18.3431560000,-67.113200000,
12139,"18.505449, -67.113043",18.5054490000,-67.113043000,
14912,"18.1289210, -67.1126551",18.1289210000,-67.112655100,
1860,"18.373772,-67.112397",18.3737720000,-67.112397000,
7639,"18.506565, -67.112326",18.5065650000,-67.112326000,
16003,"18.438640,-67.112322",18.4386400000,-67.112322000,
9510,"18.2465522, -67.1121905",18.2465522000,-67.112190500,
5065,"18.1286764, -67.1121848",18.1286764000,-67.112184800,
8991,"18.182086, -67.112122",18.1820860000,-67.112122000,
5312,"18.129147, -67.111725",18.1291470000,-67.111725000,
849,"18.21885480, -67.11142174",18.2188548000,-67.111421740,
6480,"18.445472, -67.111387",18.4454720000,-67.111387000,
18927,"18.34841056, -67.11136822",18.3484105600,-67.111368220,
16272,"18.134408, -67.111350",18.1344080000,-67.111350000,
156,"18.3441710, -67.1108162",18.3441710000,-67.110816200,
1243,"18.084963,-67.110809",18.0849630000,-67.110809000,
6661,"18.346548, -67.110573",18.3465480000,-67.110573000,
17532,"18.150612, -67.110226",18.1506120000,-67.110226000,
12861,"18.483986, -67.110158",18.4839860000,-67.110158000,
4892,"18.495807,-67.110043",18.4958070000,-67.110043000,
7694,"18.17009922, -67.10979889",18.1700992200,-67.109798890,
11111,"18.3469234, -67.1097832",18.3469234000,-67.109783200,
17868,"18.086370, -67.109636",18.0863700000,-67.109636000,
3573,"18.4556950, -67.1093765",18.4556950000,-67.109376500,
1012,"18.49744, -67.10925",18.4974400000,-67.109250000,
5475,"18.400332, -67.109083",18.4003320000,-67.109083000,
4166,"18.0870158, -67.1088732",18.0870158000,-67.108873200,
3036,"18.170956, -67.108398",18.1709560000,-67.108398000,
2842,"18.391779, -67.108360",18.3917790000,-67.108360000,
3946,"18.4836180, -67.1083530",18.4836180000,-67.108353000,
478,"18.145630, -67.108200",18.1456300000,-67.108200000,
3553,"18.34938458, -67.10782201",18.3493845800,-67.107822010,
4145,"18.345940, -67.107552",18.3459400000,-67.107552000,
282,"18.5044704, -67.1072069",18.5044704000,-67.107206900,
12315,"18.50469, -67.10713",18.5046900000,-67.107130000,
19097,"18.280243,-67.106559",18.2802430000,-67.106559000,
13040,"18.402967, -67.106474",18.4029670000,-67.106474000,
17140,"18.25387365, -67.10635687",18.2538736500,-67.106356870,
1991,"18.4928524,-67.1061682",18.4928524000,-67.106168200,
2242,"18.481275,-67.105560",18.4812750000,-67.105560000,
2305,"18.49674434, -67.10506571",18.4967443400,-67.105065710,
6255,"18.198650, -67.104450",18.1986500000,-67.104450000,
155,"18.392435, - 67.104222",18.3924350000,-67.104222000,
3886,"18.4974399 , -67.1039497",18.4974399000,-67.103949700,
15860,"18.1674, -67.1039",18.1674000000,-67.103900000,
5025,"18.484566, -67.103646",18.4845660000,-67.103646000,
4660,"18.19939, -67.10363",18.1993900000,-67.103630000,
852,"18.4857899,-67.1029020",18.4857899000,-67.102902000,
3732,"18.3936732, -67.1027982",18.3936732000,-67.102798200,
18900,"18.135536,-67.102756",18.1355360000,-67.102756000,
12749,"18.133807, -67.102665",18.1338070000,-67.102665000,
6114,"18.482915, -67.102493",18.4829150000,-67.102493000,
4915,"18.4857506, -67.1024457",18.4857506000,-67.102445700,
12828,"18.13652572, -67.10243210",18.1365257200,-67.102432100,
3132,"18.485602,-67.102402",18.4856020000,-67.102402000,
3411,"18.4968444, -67.1021057",18.4968444000,-67.102105700,
2448,"18.476681, -67.101414",18.4766810000,-67.101414000,
6036,"18.126142, -67.101329",18.1261420000,-67.101329000,
2041,"18.135537, -67.101187",18.1355370000,-67.101187000,
17696,"18.12640376,-67.10108497",18.1264037600,-67.101084970,
18314,"18.126728, -67.100926",18.1267280000,-67.100926000,
14777,"18.1293481, -67.1008404",18.1293481000,-67.100840400,
7959,"18.12611059, -67.10083388",18.1261105900,-67.100833880,
14766,"18.352910, -67.100775",18.3529100000,-67.100775000,
6052,"18.135730, -67.100602",18.1357300000,-67.100602000,
2348,"18.38224, -67.10020",18.3822400000,-67.100200000,
1258,"18.4579009, -67.0996810",18.4579009000,-67.099681000,
2281,"18.482812,-67.099617",18.4828120000,-67.099617000,
10318,"18.443556, -67.099611",18.4435560000,-67.099611000,
4833,"18.48600,-67.09960",18.4860000000,-67.099600000,
6032,"18.1349820, -67.0993020",18.1349820000,-67.099302000,
2681,"18.2526870, -67.0989380",18.2526870000,-67.098938000,
4397,"18.128974, -67.098818",18.1289740000,-67.098818000,
2836,"18.498142,-67.098480",18.4981420000,-67.098480000,
17806,"18.46051715, -67.09841617",18.4605171500,-67.098416170,
16543,"18.135624, -67.097836",18.1356240000,-67.097836000,
4810,"18.461074, -67.097757",18.4610740000,-67.097757000,
14169,"18.493611, -67.097222",18.4936110000,-67.097222000,
4266,"18.4923151 , -67.0966293",18.4923151000,-67.096629300,
18865,"18.131691, -67.096628",18.1316910000,-67.096628000,
9933,"18.4938830, -67.0962220",18.4938830000,-67.096222000,
1182,"18.4885506, -67.0961703",18.4885506000,-67.096170300,
4768,"18.3809529, -67.0961686",18.3809529000,-67.096168600,
6821,"18.4986,-67.0956",18.4986000000,-67.095600000,
18046,"18.498892, -67.095562",18.4988920000,-67.095562000,
2378,"18.3912823, -67.0954132",18.3912823000,-67.095413200,
1442,"18.2496771,-67.0952982",18.2496771000,-67.095298200,
14960,"18.210912, -67.095241",18.2109120000,-67.095241000,
5384,"18.1272349,-67.0950511",18.1272349000,-67.095051100,
4256,"18.3960173,-67.0948265",18.3960173000,-67.094826500,
15252,"18.282891, -67.094319",18.2828910000,-67.094319000,
366,"18.083698, -67.094315",18.0836980000,-67.094315000,
5775,"18.47306485, -67.09408461",18.4730648500,-67.094084610,
16016,"18.1268726, -67.0934311",18.1268726000,-67.093431100,
15843,"18.146803,-67.093109",18.1468030000,-67.093109000,
16828,"18.24262546, -67.09261938",18.2426254600,-67.092619380,
9031,"18.238117, -67.091765",18.2381170000,-67.091765000,
858,"18.24196, -67.09103",18.2419600000,-67.091030000,
674,"18.513500, -67.091030",18.5135000000,-67.091030000,
3486,"18.4976647, -67.0909216",18.4976647000,-67.090921600,
14480,"18.357562, -67.090775",18.3575620000,-67.090775000,
8388,"18.374167, -67.090278",18.3741670000,-67.090278000,
296,"18.4967459, -67.0902299",18.4967459000,-67.090229900,
5459,"18.404136, -67.090087",18.4041360000,-67.090087000,
6280,"18.4941602, -67.0897105",18.4941602000,-67.089710500,
2783,"18.325082, -67.089529",18.3250820000,-67.089529000,
1145,"18.5122032, -67.0894363",18.5122032000,-67.089436300,
4867,"18.453320, -67.089354",18.4533200000,-67.089354000,
4532,"18.32247, -67.08897",18.3224700000,-67.088970000,
14191,"18.500510,-67.088914",18.5005100000,-67.088914000,
16675,"18.16268471,-67.08886328",18.1626847100,-67.088863280,
6101,"18.0846176, -67.0885015",18.0846176000,-67.088501500,
18813,"18.152323, -67.088473",18.1523230000,-67.088473000,
7752,"18.216223, -67.08824",18.2162230000,-67.088240000,
3413,"18.45792637, -67.08800461",18.4579263700,-67.088004610,
5680,"18.4923990, -67.0878750",18.4923990000,-67.087875000,
5131,"18.3764876 , -67.0870166",18.3764876000,-67.087016600,
17385,"18.1582889,-67.0868526",18.1582889000,-67.086852600,
4496,"18.329050, -67.086160",18.3290500000,-67.086160000,
2495,"18.4522081 , -67.0860808",18.4522081000,-67.086080800,
3244,"18.4650061 , -67.0857372",18.4650061000,-67.085737200,
4562,"18.33073,-67.08522",18.3307300000,-67.085220000,
3773,"18.4625800, -67.0842900",18.4625800000,-67.084290000,
5020,"18.01094, -67.08425",18.0109400000,-67.084250000,
3436,"18.036056,-67.083892",18.0360560000,-67.083892000,
3696,"18.4667450,-67.0837000",18.4667450000,-67.083700000,
1892,"18.083645,-67.082693",18.0836450000,-67.082693000,
16403,"18.396124, -67.082573",18.3961240000,-67.082573000,
5452,"18.3779694, -67.0821135",18.3779694000,-67.082113500,
759,"18.4512333, -67.0814306",18.4512333000,-67.081430600,
17573,"18.219684, -67.080894",18.2196840000,-67.080894000,
3210,"18.3330278, -67.0805800",18.3330278000,-67.080580000,
6268,"18.456172, -67.079980",18.4561720000,-67.079980000,
920,"18.23763, -67.07993",18.2376300000,-67.079930000,
2957,"18.0619735, -67.0799044",18.0619735000,-67.079904400,
6166,"18.395959, -67.079873",18.3959590000,-67.079873000,
3336,"18.4723693, -67.0797337",18.4723693000,-67.079733700,
119,"18.450796, -67.079722",18.4507960000,-67.079722000,
10789,"18.039102, -67.078811",18.0391020000,-67.078811000,
8729,"18.12130, -67.07825",18.1213000000,-67.078250000,
12576,"18.497645, -67.078121",18.4976450000,-67.078121000,
17045,"18.210831, -67.077570",18.2108310000,-67.077570000,
214,"18.158103, -67.077257",18.1581030000,-67.077257000,
556,"18.3768379, -67.0764333",18.3768379000,-67.076433300,
1215,"18.506882,-67.076431",18.5068820000,-67.076431000,
5328,"18.4394135, -67.0762730",18.4394135000,-67.076273000,
570,"18.3766190, -67.0762398",18.3766190000,-67.076239800,
1409,"18.039106, -67.076123",18.0391060000,-67.076123000,
2898,"18.3764771, -67.0761003",18.3764771000,-67.076100300,
7985,"18.1396800,-67.0749185",18.1396800000,-67.074918500,
785,"18.4857137, -67.0747126",18.4857137000,-67.074712600,
5793,"18.043262, -67.074420",18.0432620000,-67.074420000,
17071,"18.191941, -67.074185",18.1919410000,-67.074185000,
18697,"18.112871, -67.073723",18.1128710000,-67.073723000,
18599,"18.458049, - 67.073303",18.4580490000,-67.073303000,
4755,"18.192552, -67.073300",18.1925520000,-67.073300000,
13071,"18.129628,-67.073279",18.1296280000,-67.073279000,
1015,"18.504046, -67.071991",18.5040460000,-67.071991000,
2938,"18.4710278, -67.0716389",18.4710278000,-67.071638900,
3675,"18.078110, -67.071030",18.0781100000,-67.071030000,
8250,"18.39327986, -67.07072398",18.3932798600,-67.070723980,
